transaction_date,item_code,item_name,category_name,sold_kg,returned_kg,return_rate_pct,avg_return_price
2023-01-24,102900005115984,Crab Flavor Mushroom And White Mushroom Mix (Box),Flower/Leaf Vegetables,28.000,,0.0,
2023-01-25,102900011031100,Red Bell Pepper (2),Flower/Leaf Vegetables,4.000,,0.0,
2023-01-25,102900011032848,Garden Chrysanthemum,Edible Mushroom,31.000,,0.0,
2023-01-26,102900005118831,Broccoli,Capsicum,2.382,,0.0,
2023-01-26,102900011016701,Bell Pepper (2),Solanum,9.497,,0.0,
2023-01-26,102900005116530,Spinach (Bag),Flower/Leaf Vegetables,18.000,,0.0,
2023-01-26,106930274620090,Red Hang Pepper (Bag),Cabbage,8.798,,0.0,
2023-01-25,102900005116547,Cabbage Stem (Bag),Capsicum,2.672,,0.0,
2023-01-26,102900011021842,Wuhu Green Pepper (1),Flower/Leaf Vegetables,12.000,,0.0,
2023-01-25,106930274620090,Shanghaiqing,Edible Mushroom,28.000,,0.0,
2023-01-27,102900011034026,Green Eggplant (1),Solanum,1.953,,0.0,
2023-01-27,102900005118817,Yunnan Lettuces,Edible Mushroom,10.000,,0.0,
2023-01-27,106949711300259,Naibaicai,Capsicum,11.939,,0.0,
2023-01-27,102900011013274,Luosi Pepper (Bag),Aquatic Tuberous Vegetables,28.000,,0.0,
2023-01-27,102900011021842,Needle Mushroom (Box),Flower/Leaf Vegetables,0.693,-1.000,0.0,
2023-01-27,102900011035740,Wandoujian,Solanum,12.000,,0.0,
2023-01-26,102900011035740,Powcan Mountain Chinese Cabbage ,Edible Mushroom,13.463,,0.0,
2023-01-27,102900011007044,Wild Lotus Root (1),Flower/Leaf Vegetables,0.689,,0.0,
2023-01-26,102900011032350,Water Chestnut,Flower/Leaf Vegetables,15.016,,0.0,
2023-01-27,102900005116509,Xixia Mushroom (1),Flower/Leaf Vegetables,29.000,,0.0,
2023-01-28,102900011032022,Cabbage Stem (Bag),Edible Mushroom,11.000,,0.0,
2023-01-28,102900011033906,Zhijiang Qinggengsanhua,Cabbage,3.705,,0.0,
2023-01-28,102900011007044,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,2.000,,0.0,
2023-01-27,102900011032367,Zhijiang Red Bolt,Cabbage,3.889,,0.0,
2023-01-27,102900011023464,Yunnan Leaf Lettuce (Bag),Capsicum,17.180,,0.0,
2023-01-29,102900011035740,Red Pepper (2),Flower/Leaf Vegetables,21.000,,0.0,
2023-01-29,102900005116509,Luosi Pepper (Bag),Capsicum,7.765,,0.0,
2023-01-29,106949711300259,Xiaoqingcai (1),Aquatic Tuberous Vegetables,12.000,,0.0,
2023-01-29,102900011013274,Cabbage Stem (Bag),Edible Mushroom,3.919,,0.0,
2023-01-29,102900011032848,Zhuyecai,Capsicum,6.000,,0.0,
2023-01-30,102900011034026,Green Eggplant (1),Flower/Leaf Vegetables,0.146,,0.0,
2023-01-30,102900011031100,Tremella (Flower),Cabbage,4.470,,0.0,
2023-01-30,102900011034439,Zhijiang Red Bolt,Edible Mushroom,23.538,,0.0,
2023-01-30,102900011008164,Red Pepper (2),Solanum,6.258,,0.0,
2023-01-30,102900011032848,Xixia Mushroom (1),Edible Mushroom,1.000,,0.0,
2022-11-19,102900005115779,Apricot Bao Mushroom (2),Flower/Leaf Vegetables,13.639,,0.0,
2022-11-21,102900005116806,Suizhou Bubble Green,Capsicum,2.000,,0.0,
2022-11-21,102900011031100,Water Chestnut,Capsicum,16.639,-1.000,0.0,
2022-11-21,102900011034439,The White Mushroom (Bag),Solanum,8.609,,0.0,
2023-01-30,102900011007044,Millet Pepper (Bag),Flower/Leaf Vegetables,0.853,,0.0,
2023-01-30,102900011031926,Luosi Pepper (Bag),Capsicum,1.148,,0.0,
2023-01-31,102900011033906,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,20.602,,0.0,
2023-01-31,102900011032343,Apricot Bao Mushroom (2),Capsicum,17.000,,0.0,
2020-07-01,102900005116257,7 Colour Pepper (2),Capsicum,0.115,,0.0,
2020-07-02,102900011031926,Wild Lotus Root (1),Flower/Leaf Vegetables,16.000,,0.0,
2020-07-01,102900011023464,Shanghaiqing,Flower/Leaf Vegetables,6.000,,0.0,
2020-07-01,102900005116509,Wuhu Green Pepper (1),Flower/Leaf Vegetables,1.547,,0.0,
2020-07-01,102900011030110,Zhijiang Red Bolt,Flower/Leaf Vegetables,16.321,,0.0,
2020-07-01,102900005116233,Yunnan Lettuces,Capsicum,0.082,,0.0,
2020-07-01,102900011030110,Yunnan Shengcai,Flower/Leaf Vegetables,12.802,,0.0,
2020-07-02,102900011030905,Tremella (Flower),Capsicum,7.000,,0.0,
2020-07-01,102900005115762,Green Line Pepper (Bag),Flower/Leaf Vegetables,26.000,,0.0,
2020-07-01,102900005115786,Agaricus Bisporus (Box),Flower/Leaf Vegetables,11.080,,0.0,
2020-07-01,102900011032237,Longyacai,Flower/Leaf Vegetables,2.097,,0.0,
2020-07-03,102900011033906,Millet Pepper (Bag),Flower/Leaf Vegetables,3.000,,0.0,
2020-07-03,102900011032848,Luosi Pepper (Bag),Capsicum,0.603,,0.0,
2020-07-03,102900005118817,Green And Red Hang Pepper Mix (Bag),Capsicum,43.000,,0.0,
2020-07-03,102900011008164,Red Bell Pepper (2),Flower/Leaf Vegetables,10.177,,0.0,
2020-07-03,102900011023464,Wuhu Green Pepper (1),Flower/Leaf Vegetables,6.679,,0.0,
2020-07-03,102900011030097,Amaranth,Aquatic Tuberous Vegetables,26.000,,0.0,
2020-07-03,102900011032251,Net Lotus Root (2),Edible Mushroom,2.000,,0.0,
2020-07-03,102900011031100,Cabbage Stem (Bag),Flower/Leaf Vegetables,14.000,,0.0,
2020-07-03,102900011034231,Needle Mushroom (1),Capsicum,2.805,,0.0,
2020-07-04,102900011030059,Spinach,Aquatic Tuberous Vegetables,19.109,,0.0,
2020-07-05,102900011021842,Zhijiang Qinggengsanhua,Edible Mushroom,33.467,,0.0,
2020-07-05,102900011031926,Yunnan Leaf Lettuce (Bag),Aquatic Tuberous Vegetables,13.000,,0.0,
2020-07-06,102900011000571,Xixia Mushroom (1),Cabbage,12.757,,0.0,
2020-07-06,102900011032848,Fresh Edible Fungus (Bag),Capsicum,40.000,,0.0,
2020-07-06,102900011021842,Crab Flavor Mushroom And White Mushroom Mix (Box),Capsicum,19.000,,0.0,
2020-07-06,106930274620090,Zhijiang Qinggengsanhua,Flower/Leaf Vegetables,7.423,,0.0,
2020-07-06,102900005116899,Green Line Pepper (Bag),Capsicum,0.177,,0.0,
2020-07-07,102900011034026,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,12.000,,0.0,
2020-07-07,102900011032251,Xiaoqingcai (1),Flower/Leaf Vegetables,10.540,,0.0,
2020-07-07,102900011032244,Bell Pepper (2),Capsicum,31.000,,0.0,
2020-07-08,102900005115786,Red Pepper (2),Capsicum,23.000,,0.0,
2020-07-08,102900011032237,Xiaozhoupi (Bag),Aquatic Tuberous Vegetables,1.876,,0.0,
2020-07-08,102900011030097,Haixian Mushroom (Bag) (2),Edible Mushroom,35.000,,0.0,
2020-07-09,102900011023464,Xixia Mushroom (1),Flower/Leaf Vegetables,30.000,,0.0,
2020-07-09,102900011032343,Needle Mushroom (Box),Solanum,2.000,,0.0,
2020-07-09,102900011032848,Green Eggplant (1),Edible Mushroom,3.000,,0.0,
2020-07-09,102900011009277,Caixin,Cabbage,17.054,,0.0,
2020-07-10,102900005115250,7 Colour Pepper (2),Solanum,10.109,,0.0,
2020-07-10,102900011030097,Yuxingcao (Bag),Flower/Leaf Vegetables,14.318,,0.0,
2020-07-10,102900005116509,Apricot Bao Mushroom (Bag),Edible Mushroom,18.983,,0.0,
2020-07-10,102900011013274,Broccoli,Edible Mushroom,4.258,,0.0,
2020-07-10,102900005116714,Agaricus Bisporus (Box),Cabbage,3.739,,0.0,
2020-07-11,102900005116257,Xiaoqingcai (Bag),Flower/Leaf Vegetables,1.180,,0.0,
2020-07-11,102900011030110,Haixian Mushroom (Bag) (2),Solanum,4.000,,0.0,
2020-07-11,102900011033944,Crab Flavor Mushroom And White Mushroom Mix (Box),Aquatic Tuberous Vegetables,17.588,,0.0,
2020-07-11,102900011035740,Jicai,Edible Mushroom,14.457,-0.777,0.0,
2020-07-11,102900011034026,Needle Mushroom (Box),Capsicum,3.156,,0.0,
2020-07-12,102900011033906,Powcan Mountain Chinese Cabbage ,Capsicum,2.105,,0.0,
2020-07-12,102900005116509,Zhijiang Qinggengsanhua,Cabbage,6.645,,0.0,
2020-07-12,102900011010891,Red Bell Pepper (2),Flower/Leaf Vegetables,6.745,,0.0,
2020-07-13,106930274620090,Green Line Pepper (Bag),Aquatic Tuberous Vegetables,11.000,,0.0,
2020-07-12,102900011032237,The Steak Mushrooms (Box),Aquatic Tuberous Vegetables,9.000,,0.0,
2020-07-14,102900011034439,Yunnan Leaf Lettuce (Bag),Solanum,36.000,,0.0,
2020-07-14,102900005116714,Red Pepper (2),Aquatic Tuberous Vegetables,15.763,,0.0,
2020-07-14,102900011000571,Caidian Quinoa Artemisia,Edible Mushroom,17.989,,0.0,
2020-07-14,102900011021842,Wawacai,Edible Mushroom,12.000,,0.0,
2020-07-14,102900011009277,Net Lotus Root (2),Flower/Leaf Vegetables,16.798,,0.0,
2020-07-14,102900005116257,Apricot Bao Mushroom (2),Edible Mushroom,31.000,,0.0,
2020-07-15,102900011021842,Red Pepper (2),Capsicum,3.514,,0.0,
2020-07-15,102900011031926,Ginger And Xiaomijiao Mix (Small Bag),Cabbage,8.044,,0.0,
2020-07-15,102900011035740,Bell Pepper (2),Flower/Leaf Vegetables,6.798,,0.0,
2020-07-16,102900005118817,Green Eggplant (1),Capsicum,2.000,,0.0,
2020-07-16,102900011031926,Agaricus Bisporus (Box),Solanum,33.452,,0.0,
2020-07-16,102900011031100,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,50.000,,0.0,
2020-07-17,102900005116714,Tremella (Flower),Flower/Leaf Vegetables,7.819,,0.0,
2020-07-17,102900005118817,Agaricus Bisporus (Box),Capsicum,4.520,,0.0,
2020-07-17,102900011016701,Broccoli,Flower/Leaf Vegetables,0.556,,0.0,
2020-07-17,102900005116257,Luosi Pepper (Bag),Capsicum,1.159,,0.0,
2020-07-18,102900011030905,Wawacai,Edible Mushroom,0.346,-0.192,0.0,
2020-07-18,102900011034224,7 Colour Pepper (2),Cabbage,2.000,,0.0,
2020-07-18,102900011035078,Yellow Xincai (1),Flower/Leaf Vegetables,0.992,,0.0,
2020-07-19,102900011030141,Needle Mushroom (Box),Flower/Leaf Vegetables,11.838,,0.0,
2020-07-19,102900011032350,Chinese Cabbage,Flower/Leaf Vegetables,8.883,,0.0,
2020-07-19,102900005116530,Xiaozhoupi (Bag),Solanum,29.482,,0.0,
2020-07-21,102900005116714,Xiaoqingcai (Bag),Flower/Leaf Vegetables,48.000,,0.0,
2020-07-21,102900011000571,Red Hot Peppers (Bag),Flower/Leaf Vegetables,11.609,,0.0,
2020-07-21,102900005115786,Round Eggplant (2),Flower/Leaf Vegetables,1.000,,0.0,
2020-07-21,102900005115885,Bell Pepper (2),Edible Mushroom,2.704,,0.0,
2020-07-21,102900005116509,Broccoli,Aquatic Tuberous Vegetables,10.322,,0.0,
2020-07-21,102900011030905,Net Lotus Root (1),Edible Mushroom,9.000,,0.0,
2020-07-21,102900011007464,Caidian Quinoa Artemisia,Flower/Leaf Vegetables,5.194,,0.0,
2020-07-21,102900011034224,Chinese Cabbage,Flower/Leaf Vegetables,3.000,,0.0,
2020-07-21,106930274620090,Chinese Cabbage,Flower/Leaf Vegetables,1.960,,0.0,
2020-07-21,102900011023976,Green And Red Hang Pepper Mix (Bag),Flower/Leaf Vegetables,4.000,,0.0,
2020-07-21,102900011033944,Red Hot Peppers (Bag),Flower/Leaf Vegetables,5.315,,0.0,
2020-07-22,102900011034231,Green Line Pepper (Bag),Edible Mushroom,19.000,,0.0,
2020-07-22,102900011030059,Broccoli,Flower/Leaf Vegetables,1.890,,0.0,
2020-07-22,102900005115908,Luosi Pepper (Bag),Flower/Leaf Vegetables,4.476,,0.0,
2020-07-22,102900011030905,Amaranth,Flower/Leaf Vegetables,0.223,,0.0,
2020-07-23,102900011030141,Zhuyecai,Aquatic Tuberous Vegetables,2.919,,0.0,
2020-07-23,102900011033944,Xiaozhoupi (Bag),Capsicum,2.000,,0.0,
2020-07-23,102900011033906,Mint,Flower/Leaf Vegetables,17.000,,0.0,
2020-07-24,102900005115762,Yellow Xincai (1),Flower/Leaf Vegetables,11.064,,0.0,
2020-07-24,102900011034231,Apricot Bao Mushroom (2),Capsicum,16.000,,0.0,
2020-07-25,102900011021842,Chinese Caterpillar Fungus Flowers (Bag),Capsicum,3.612,,0.0,
2020-07-25,102900011034439,Huangbaicai (2),Capsicum,4.142,,0.0,
2020-07-25,102900011006948,Tremella (Flower),Capsicum,2.373,,0.0,
2020-07-25,102900011030059,Broccoli,Edible Mushroom,11.000,,0.0,
2020-07-25,102900011031100,Net Lotus Root (1),Flower/Leaf Vegetables,2.338,,0.0,
2020-07-25,102900011032237,Red Pepper (2),Edible Mushroom,14.274,,0.0,
2020-07-25,102900011032022,The White Mushroom (Bag),Flower/Leaf Vegetables,14.000,,0.0,
2020-07-26,102900011032367,Eggplant (2),Capsicum,13.000,,0.0,
2020-07-27,106930274620090,Huangbaicai (2),Edible Mushroom,7.974,,0.0,
2020-07-27,102900005122654,Shanghaiqing,Solanum,2.424,,0.0,
2020-07-27,102900011013274,Hongshujian,Flower/Leaf Vegetables,1.415,,0.0,
2020-07-27,102900005115762,Ice Grass (Box),Flower/Leaf Vegetables,11.758,,0.0,
2020-07-28,102900011032022,Broccoli,Cabbage,9.000,,0.0,
2020-07-28,102900011033944,Apricot Bao Mushroom (2),Capsicum,1.726,,0.0,
2020-07-28,102900005116509,Zhijiang Red Bolt,Flower/Leaf Vegetables,21.000,,0.0,
2020-07-28,102900011008164,Spinach (Bag),Capsicum,2.000,,0.0,
2020-07-28,102900011030059,Agaricus Bisporus (Box),Capsicum,18.000,,0.0,
2020-07-29,102900011034026,Luosi Pepper,Cabbage,1.000,,0.0,
2020-07-29,102900011032251,Xiaozhoupi (Bag),Flower/Leaf Vegetables,1.442,,0.0,
2020-07-29,102900011000571,Shanghaiqing,Capsicum,2.000,,0.0,
2020-07-29,102900011032343,The White Mushroom (Bag),Edible Mushroom,14.365,,0.0,
2020-07-30,102900011032244,Red Hot Peppers (Bag),Flower/Leaf Vegetables,3.625,,0.0,
2020-07-30,102900011034026,Qinggengsanhua,Edible Mushroom,23.000,,0.0,
2020-07-31,102900005115823,Chinese Cabbage,Flower/Leaf Vegetables,46.000,,0.0,
2020-07-31,102900011032367,Caixin,Cabbage,35.000,,0.0,
2020-07-31,106930274620090,Agaricus Bisporus (Box),Capsicum,5.563,,0.0,
2020-07-31,102900011000571,Zhijiang Red Bolt,Flower/Leaf Vegetables,11.141,,0.0,
2020-07-31,102900011035740,Perilla,Flower/Leaf Vegetables,6.213,,0.0,
2020-07-31,102900011030905,Xixia Mushroom (1),Flower/Leaf Vegetables,16.000,,0.0,
2020-08-01,102900011009970,Xiaoqingcai (1),Capsicum,0.959,,0.0,
2020-08-01,102900011032343,Spinach (Bag),Aquatic Tuberous Vegetables,17.000,,0.0,
2020-08-01,102900005115885,Round Eggplant (2),Flower/Leaf Vegetables,2.501,,0.0,
2020-08-01,102900005115960,Wawacai,Aquatic Tuberous Vegetables,4.699,,0.0,
2020-08-01,102900011000571,Artemisia Stelleriana,Edible Mushroom,11.000,,0.0,
2020-08-01,102900011034439,Tremella (Flower),Flower/Leaf Vegetables,19.000,,0.0,
2020-08-02,102900011021842,Luosi Pepper,Edible Mushroom,4.769,,0.0,
2020-08-02,102900005118831,Ice Grass (Box),Capsicum,18.000,,0.0,
2020-08-02,102900011010891,Net Lotus Root (1),Flower/Leaf Vegetables,2.910,,0.0,
2020-08-02,102900011035788,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,10.928,,0.0,
2020-08-02,102900011023464,Zhijiang Qinggengsanhua,Capsicum,2.000,,0.0,
2020-08-02,102900011035740,Spinach (Bag),Flower/Leaf Vegetables,18.000,,0.0,
2020-08-03,102900011032022,Crab Flavor Mushroom And White Mushroom Mix (Box),Solanum,1.310,,0.0,
2020-08-03,102900011032480,Luosi Pepper,Cabbage,17.000,,0.0,
2020-08-03,102900005115793,Wuhu Green Pepper (1),Flower/Leaf Vegetables,0.465,,0.0,
2020-08-03,102900011032237,Haixian Mushroom (Bag) (3),Flower/Leaf Vegetables,4.481,,0.0,
2020-08-04,102900011030905,Zhijiang Qinggengsanhua,Aquatic Tuberous Vegetables,2.802,,0.0,
2020-08-04,102900005116257,Green Eggplant (1),Flower/Leaf Vegetables,1.000,,0.0,
2020-08-04,102900011034026,Amaranth,Capsicum,6.534,,0.0,
2020-08-04,102900011023464,Chinese Caterpillar Fungus Flowers (Bag),Edible Mushroom,1.000,,0.0,
2020-08-05,102900005122654,7 Colour Pepper (2),Edible Mushroom,1.256,,0.0,
2020-08-05,102900011010891,Xixia Mushroom (1),Solanum,24.169,,0.0,
2020-08-05,102900011030097,Artemisia Stelleriana,Cabbage,7.933,,0.0,
2020-08-05,102900011032237,Xixia Mushroom (1),Edible Mushroom,10.000,,0.0,
2020-08-05,106971533455008,Green Line Pepper (Bag),Capsicum,11.138,,0.0,
2020-08-05,106949711300259,Red Hang Pepper,Solanum,2.000,,0.0,
2020-08-05,102900005116509,Round Eggplant (2),Capsicum,1.947,,0.0,
2020-08-06,102900005116714,Zhijiang Red Bolt,Capsicum,10.000,,0.0,
2020-08-06,102900005116530,Zhuyecai,Edible Mushroom,3.000,,0.0,
2020-08-07,102900011000328,The White Mushroom (Bag),Capsicum,21.952,,0.0,
2020-08-07,102900005116509,Wuhu Green Pepper (1),Flower/Leaf Vegetables,59.000,,0.0,
2020-08-07,102900011032848,Red Pepper (2),Flower/Leaf Vegetables,0.163,,0.0,
2020-08-06,102900011034439,Xixia Mushroom (1),Flower/Leaf Vegetables,24.000,,0.0,
2020-08-07,106949711300259,Perilla,Flower/Leaf Vegetables,24.000,,0.0,
2020-08-07,102900011032244,Zhijiang Red Bolt,Flower/Leaf Vegetables,2.632,,0.0,
2020-08-07,102900011006948,Amaranth,Flower/Leaf Vegetables,0.694,,0.0,
2020-08-08,102900005122654,Haixian Mushroom (Bag) (3),Flower/Leaf Vegetables,0.591,,0.0,
2020-08-08,102900011023464,Green Line Pepper (Bag),Flower/Leaf Vegetables,10.868,,0.0,
2020-08-08,102900005115960,Crab Flavor Mushroom And White Mushroom Mix (Box),Edible Mushroom,2.248,,0.0,
2020-08-08,102900005115908,Green And Red Jian Pepper Mix (Bag),Flower/Leaf Vegetables,10.000,,0.0,
2020-08-07,102900011008133,Millet Pepper (Bag),Capsicum,11.000,,0.0,
2020-08-09,102900005115786,Yellow Xincai (1),Flower/Leaf Vegetables,14.000,,0.0,
2020-08-09,102900011030110,Foreign Garland Chrysanthemum ,Capsicum,14.000,,0.0,
2020-08-09,102900011013274,Chinese Caterpillar Fungus Flowers (Bag),Flower/Leaf Vegetables,2.639,,0.0,
2020-08-09,102900011007471,Tremella (Flower),Edible Mushroom,7.000,,0.0,
2020-08-09,102900011000328,Zhijiang Qinggengsanhua,Flower/Leaf Vegetables,4.000,,0.0,
2020-08-09,102900005115823,Apricot Bao Mushroom (2),Capsicum,0.824,,0.0,
2020-08-09,102900011032022,Cabbage Stem (Bag),Flower/Leaf Vegetables,1.055,,0.0,
2020-08-10,102900011006948,Tremella (Flower),Edible Mushroom,0.282,,0.0,
2020-08-10,102900011031926,Green Line Pepper (Bag),Edible Mushroom,9.134,,0.0,
2020-08-10,102900005115908,Xixia Mushroom (1),Flower/Leaf Vegetables,16.000,,0.0,
2020-08-10,102900011032848,Spinach (Bag),Flower/Leaf Vegetables,1.450,,0.0,
2020-08-10,102900011030097,Crab Flavor Mushroom And White Mushroom Mix (Box),Capsicum,4.000,,0.0,18.733333333333334
2020-08-10,102900011007044,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2.000,,0.0,
2020-08-11,102900011035740,Needle Mushroom (Box),Flower/Leaf Vegetables,1.762,,0.0,
2020-08-11,102900011023464,Foreign Garland Chrysanthemum ,Flower/Leaf Vegetables,3.000,,0.0,
2020-08-11,102900005115168,Red Pepper (2),Flower/Leaf Vegetables,4.230,,0.0,
2020-08-11,102900011034439,Broccoli,Cabbage,0.863,,0.0,
2020-08-11,102900011032237,Zhuyecai,Flower/Leaf Vegetables,0.682,,0.0,
2020-08-12,102900005115823,Wild Lotus Root (1),Edible Mushroom,25.090,,0.0,
2020-08-12,102900011030059,Caixin (Bag),Flower/Leaf Vegetables,12.754,,0.0,
2020-08-12,102900005116790,Green Eggplant (1),Flower/Leaf Vegetables,10.000,,0.0,
2020-08-12,102900005116714,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,0.265,,0.0,
2020-08-12,102900005115786,Wild Lotus Root (1),Capsicum,5.582,,0.0,
2020-08-13,102900011031926,Zhijiang Qinggengsanhua,Edible Mushroom,2.000,,0.0,
2020-08-13,102900051010455,Xiaozhoupi (Bag),Flower/Leaf Vegetables,16.432,,0.0,
2020-08-13,102900011030059,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,2.000,,0.0,
2020-08-12,102900005115823,Shanghaiqing,Solanum,6.014,,0.0,
2020-08-14,102900011032022,Net Lotus Root (1),Capsicum,0.528,,0.0,
2020-08-14,102900005116530,Xiaozhoupi (Bag),Flower/Leaf Vegetables,7.098,,0.0,
2020-08-14,102900005118831,Ginger And Xiaomijiao Mix (Small Bag),Aquatic Tuberous Vegetables,28.000,,0.0,
2020-08-13,102900011034231,Broccoli,Capsicum,17.000,,0.0,
2020-08-15,102900005116509,High Melon (1),Edible Mushroom,1.000,,0.0,
2020-08-15,102900011032237,The White Mushroom (Bag),Edible Mushroom,3.430,,0.0,
2020-08-15,102900051010455,Yunnan Leaf Lettuce (Bag),Flower/Leaf Vegetables,7.620,,0.0,
2020-08-15,102900005116899,Tremella (Flower),Flower/Leaf Vegetables,21.000,,0.0,
2020-08-16,102900011032251,Green Line Pepper (Bag),Flower/Leaf Vegetables,0.892,,0.0,
2020-08-16,106971533455008,Zhijiang Red Bolt,Flower/Leaf Vegetables,10.000,,0.0,
2020-08-16,102900011034330,White Caitai,Edible Mushroom,1.137,,0.0,
2020-08-16,102900011031216,Green Eggplant (1),Flower/Leaf Vegetables,4.295,,0.0,
2020-08-17,102900005118831,Xiaoqingcai (1),Flower/Leaf Vegetables,0.529,,0.0,
2020-08-17,102900011034231,Ginger And Xiaomijiao Mix (Small Bag),Edible Mushroom,0.720,,0.0,
2020-08-17,102900011007464,Green Line Pepper (Bag),Edible Mushroom,5.774,,0.0,
2020-08-17,106971533455008,Green And Red Jian Pepper Mix (Bag),Flower/Leaf Vegetables,1.357,,0.0,
2020-08-17,102900011031216,Ice Grass (Box),Edible Mushroom,1.365,,0.0,
2020-08-18,102900011008164,Haixian Mushroom (Bag) (3),Flower/Leaf Vegetables,1.000,,0.0,
2020-08-18,106971533455008,Ginger And Xiaomijiao Mix (Small Bag),Edible Mushroom,1.000,,0.0,
2020-08-18,102900005116530,Artemisia Stelleriana,Flower/Leaf Vegetables,14.336,,0.0,
2020-08-17,102900051010455,Needle Mushroom (Box),Capsicum,1.214,,0.0,
2020-08-18,102900011033944,Naibaicai,Flower/Leaf Vegetables,2.810,,0.0,
2020-08-19,102900011034231,High Melon (1),Flower/Leaf Vegetables,16.949,,0.0,
2020-08-19,106949711300259,Red Pepper (1),Solanum,1.480,,0.0,
2020-08-19,102900011030097,Yunnan Lettuce (Bag),Capsicum,56.000,,0.0,
2020-08-19,102900011001219,Wuhu Green Pepper (1),Flower/Leaf Vegetables,0.624,,0.0,
2020-08-20,102900005118831,Shanghaiqing,Capsicum,4.587,,0.0,
2020-08-20,102900005115762,Eggplant (2),Capsicum,3.000,,0.0,
2020-08-20,102900005116509,Spinach (Bag),Flower/Leaf Vegetables,2.576,,0.0,
2020-08-20,102900011034439,7 Colour Pepper (1),Edible Mushroom,2.864,,0.0,
2020-08-20,102900011030110,Green And Red Jian Pepper Mix (Bag),Capsicum,1.706,,0.0,
2020-08-19,102900011032848,Chinese Caterpillar Fungus Flowers,Flower/Leaf Vegetables,1.000,,0.0,
2020-08-20,102900011032251,Honghu Lotus Root Powder (Fenou),Flower/Leaf Vegetables,1.564,,0.0,
2020-08-21,102900011007464,Red Pepper (2),Edible Mushroom,9.000,,0.0,
2020-08-21,102900005116530,Green Eggplant (1),Flower/Leaf Vegetables,3.828,,0.0,
2020-08-21,102900011035078,Eggplant (2),Capsicum,4.040,,0.0,
2020-08-21,102900011034231,Green And Red Hang Pepper Mix (Bag),Edible Mushroom,1.731,,0.0,
2020-08-21,102900005115786,Crab Flavor Mushroom And White Mushroom Mix (Box),Capsicum,1.000,,0.0,4.5
2020-08-21,102900005116530,Net Lotus Root (1),Capsicum,11.352,,0.0,
2020-08-20,102900011023464,Huangbaicai (2),Flower/Leaf Vegetables,4.000,,0.0,
2020-08-21,102900011032848,Agaricus Bisporus (Box),Flower/Leaf Vegetables,12.509,,0.0,
2020-08-21,102900011033944,Yunnan Lettuce (Bag),Flower/Leaf Vegetables,1.182,,0.0,
2020-08-21,102900011032251,Garden Chrysanthemum,Capsicum,25.000,,0.0,
2020-08-22,102900011016701,Honghu Lotus Root Powder (Fenou),Aquatic Tuberous Vegetables,4.170,,0.0,
